id,valueType,timestamp,deviceType,value,deviceName,reading,baseType,metadata
reading-1777005684320002,Float64,1777005684320003840,,11.840000,temperature-sensor-002                                          ,temperature,,
reading-1777005700435084,Float64,1777005700435085568,,60.950000,temperature-sensor-002                                          ,temperature,,
reading-1777005703564899,Float64,1777005703564901888,,52.970000,temperature-sensor-002                                          ,temperature,,
reading-1777005726009099,Float64,1777005726009101056,,52.520000,temperature-sensor-002                                          ,temperature,,
reading-1777005759340735,Float64,1777005759340737280,,-25.220000,temperature-sensor-002                                          ,temperature,,
reading-1777005773311244,Float64,1777005773311245568,,49.410000,temperature-sensor-002                                          ,temperature,,
reading-1777005781504208,Float64,1777005781504210944,,89.570000,temperature-sensor-002                                          ,temperature,,
reading-1777005794272004,Float64,1777005794272005632,,100.550000,temperature-sensor-002                                          ,temperature,,
reading-1777005795483819,Float64,1777005795483821568,,64.670000,temperature-sensor-002                                          ,temperature,,
reading-1777005858117873,Float64,1777005858117875200,,62.190000,temperature-sensor-002                                          ,temperature,,
reading-1777005879212505,Float64,1777005879212507648,,29.920000,temperature-sensor-002                                          ,temperature,,
reading-1777005889468123,Float64,1777005889468123904,,8.030000,temperature-sensor-002                                          ,temperature,,
reading-1777005900196810,Float64,1777005900196812800,,34.980000,temperature-sensor-002                                          ,temperature,,
reading-1777005904035567,Float64,1777005904035568640,,27.370000,temperature-sensor-002                                          ,temperature,,
reading-1777005914790166,Float64,1777005914790168576,,24.350000,temperature-sensor-002                                          ,temperature,,
reading-1777005921712340,Float64,1777005921712342272,,66.700000,temperature-sensor-002                                          ,temperature,,
reading-1777005949539214,Float64,1777005949539216384,,52.560000,temperature-sensor-002                                          ,temperature,,
reading-1777005950146652,Float64,1777005950146655232,,122.780000,temperature-sensor-002                                          ,temperature,,
reading-1777005951868297,Float64,1777005951868299008,,-13.760000,temperature-sensor-002                                          ,temperature,,
reading-1777005963619889,Float64,1777005963619891456,,20.550000,temperature-sensor-002                                          ,temperature,,
reading-1777005983468963,Float64,1777005983468964608,,2.640000,temperature-sensor-002                                          ,temperature,,
reading-1777005988082091,Float64,1777005988082092032,,32.840000,temperature-sensor-002                                          ,temperature,,
reading-1777005992330022,Float64,1777005992330023168,,114.440000,temperature-sensor-002                                          ,temperature,,
reading-1777005993455588,Float64,1777005993455589376,,114.840000,temperature-sensor-002                                          ,temperature,,
reading-1777006007032240,Float64,1777006007032241152,,106.870000,temperature-sensor-002                                          ,temperature,,
reading-1777006011715229,Float64,1777006011715230720,,121.450000,temperature-sensor-002                                          ,temperature,,
reading-1777006012522864,Float64,1777006012522865664,,68.550000,temperature-sensor-002                                          ,temperature,,
reading-1777006048668840,Float64,1777006048668841216,,250.000000,temperature-sensor-002                                          ,temperature,,
reading-1777006068886059,Float64,1777006068886060544,,55.250000,temperature-sensor-002                                          ,temperature,,
